AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"38.71666667,-9.133333",PT,,Lisbon,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,64.52579,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[62.818184, 18.371313, 114.78351, 33.841877, 100.0, 11.045035]",,,"POLYGON((-9.433333000000001 38.416666670000005,-8.833333 38.416666670000005,-8.833333 39.01666667,-9.433333000000001 39.01666667,-9.433333000000001 38.416666670000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,PT,Bi-weekly
"46.05,14.516667000000002",SI,,Ljubljana,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,36.30811,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[35.059532, 11.804014, 77.43873, 9.675965, 100.0, 4.239082]",,,"POLYGON((14.216667000000001 45.75,14.816667000000002 45.75,14.816667000000002 46.349999999999994,14.216667000000001 46.349999999999994,14.216667000000001 45.75))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,SI,Bi-weekly
"49.6,6.116667",LU,,Luxembourg,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,52.362103,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[54.437984, 15.383274, 76.73047, 10.547698, 52.03252032520326, 0.4211586]",,,"POLYGON((5.816667 49.300000000000004,6.4166669999999995 49.300000000000004,6.4166669999999995 49.9,5.816667 49.9,5.816667 49.300000000000004))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,LU,Bi-weekly
"40.416775,-3.70379",ES,,Madrid,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,129.00842,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[114.64802, 56.59384, 298.68735, 37.487267, 100.0, 8.447398]",,,"POLYGON((-4.00379 40.116775000000004,-3.4037900000000003 40.116775000000004,-3.4037900000000003 40.716775,-4.00379 40.716775,-4.00379 40.116775000000004))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,ES,Bi-weekly
"35.16666667,33.366667",CY,,Nicosia,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,27.94385,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[27.869883, 7.8189635, 47.78503, 9.067577, 100.0, 4.2699714]",,,"POLYGON((33.066667 34.86666667,33.666667 34.86666667,33.666667 35.466666669999995,33.066667 35.466666669999995,33.066667 34.86666667))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,CY,Bi-weekly
"48.864715999999994,2.349014",FR,,Paris,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,80.67155,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[70.09784, 38.998726, 220.3899, 7.431501, 99.1869918699187, 2.2169883]",,,"POLYGON((2.049014 48.564716,2.6490139999999998 48.564716,2.6490139999999998 49.16471599999999,2.049014 49.16471599999999,2.049014 48.564716))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,FR,Bi-weekly
"50.08333333,14.466667000000001",CZ,,Prague,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,75.6236,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[75.08747, 22.152365, 144.04974, 36.246067, 100.0, 4.1709223]",,,"POLYGON((14.166667 49.783333330000005,14.766667000000002 49.783333330000005,14.766667000000002 50.38333333,14.166667 50.38333333,14.166667 49.783333330000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,CZ,Bi-weekly
"56.95,24.1",LV,,Riga,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,51.548443,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[48.876537, 16.619537, 130.65201, 14.389539, 90.68736141906875, 2.4224894]",,,"POLYGON((23.8 56.650000000000006,24.400000000000002 56.650000000000006,24.400000000000002 57.25,23.8 57.25,23.8 56.650000000000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,LV,Bi-weekly
"41.902782,12.496366",IT,,Rome,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,70.7941,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[68.014786, 21.143524, 131.31512, 30.29398, 100.0, 7.7752233]",,,"POLYGON((12.196366 41.602782000000005,12.796366 41.602782000000005,12.796366 42.202782,12.196366 42.202782,12.196366 41.602782000000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,IT,Bi-weekly
"42.68333333,23.316667000000002",BG,,Sofia,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,67.95134,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[56.149094, 45.382137, 220.67123, 13.245732, 100.0, 4.334707]",,,"POLYGON((23.016667 42.383333330000006,23.616667000000003 42.383333330000006,23.616667000000003 42.98333333,23.016667 42.98333333,23.016667 42.383333330000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,BG,Bi-weekly
"59.33333333,18.05",SE,,Stockholm,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,67.9504,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[73.03362, 21.508854, 83.49981, 24.25192, 7.4332171893147505, 0.047972526]",,,"POLYGON((17.75 59.033333330000005,18.35 59.033333330000005,18.35 59.63333333,17.75 59.63333333,17.75 59.033333330000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,SE,Bi-weekly
"59.43333333,24.716667",EE,,Tallinn,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,57.115604,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[57.52568, 21.545073, 125.608, 25.24865, 37.51451800232288, 0.36548552]",,,"POLYGON((24.416667 59.133333330000006,25.016667 59.133333330000006,25.016667 59.73333333,24.416667 59.73333333,24.416667 59.133333330000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,EE,Bi-weekly
"35.88333333,14.5",MT,,Valletta,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,23.357182,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[23.135859, 2.664334, 32.586903, 13.81246, 100.0, 11.134402]",,,"POLYGON((14.2 35.58333333,14.8 35.58333333,14.8 36.183333329999996,14.2 36.183333329999996,14.2 35.58333333))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,MT,Bi-weekly
"48.2,16.366667",AT,,Vienna,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,63.178112,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[62.287437, 11.599828, 89.67165, 23.56637, 100.0, 3.641992]",,,"POLYGON((16.066667 47.900000000000006,16.666667 47.900000000000006,16.666667 48.5,16.066667 48.5,16.066667 47.900000000000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,AT,Bi-weekly
"54.68333333,25.316667000000002",LT,,Vilnius,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,38.57881,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[36.598343, 12.172545, 78.22208, 9.849986, 99.28861788617886, 1.5600717]",,,"POLYGON((25.016667 54.383333330000006,25.616667000000003 54.383333330000006,25.616667000000003 54.98333333,25.016667 54.98333333,25.016667 54.383333330000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,LT,Bi-weekly
"52.25,21.0",PL,,Warsaw,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,71.51866,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[68.93768, 16.290045, 126.94729, 40.41373, 100.0, 5.3048763]",,,"POLYGON((20.7 51.95,21.3 51.95,21.3 52.55,20.7 52.55,20.7 51.95))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,PL,Bi-weekly
"45.8,16.0",HR,,Zagreb,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-10T00:00:00,46.834007,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-10T00:00:00,"[42.99696, 15.256307, 115.97916, 23.469152, 100.0, 2.651543]",,,"POLYGON((15.7 45.5,16.3 45.5,16.3 46.099999999999994,15.7 46.099999999999994,15.7 45.5))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,HR,Bi-weekly
"52.35,4.9166669999999995",NL,,Amsterdam,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,61.302307,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[60.234123, 23.675522, 122.25263, 21.371262, 100.0, 3.2497025]",,,"POLYGON((4.616667 52.050000000000004,5.216666999999999 52.050000000000004,5.216666999999999 52.65,4.616667 52.65,4.616667 52.050000000000004))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,NL,Bi-weekly
"37.98333333,23.733333",GR,,Athens,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,80.49009,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[80.167175, 25.370234, 146.2501, 28.887497, 100.0, 8.183503]",,,"POLYGON((23.433332999999998 37.68333333,24.033333 37.68333333,24.033333 38.28333333,23.433332999999998 38.28333333,23.433332999999998 37.68333333))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,GR,Bi-weekly
"52.51666667,13.4",DE,,Berlin,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,80.43242,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[81.82262, 3.9450963, 85.96996, 76.13979, 5.073170731707317, 0.028707944]",,,"POLYGON((13.1 52.21666667,13.700000000000001 52.21666667,13.700000000000001 52.81666667,13.1 52.81666667,13.1 52.21666667))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,DE,Bi-weekly
"48.15,17.116667",SK,,Bratislava,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,69.32736,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[62.212784, 28.107943, 153.3118, 30.59355, 22.583559168925024, 0.19370985]",,,"POLYGON((16.816667 47.85,17.416667 47.85,17.416667 48.449999999999996,16.816667 48.449999999999996,16.816667 47.85))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,SK,Bi-weekly
"50.83333333,4.3333330000000005",BE,,Brussels,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,107.525185,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[105.20469, 23.087332, 212.1896, 68.324814, 100.0, 2.8251617]",,,"POLYGON((4.033333000000001 50.533333330000005,4.633333 50.533333330000005,4.633333 51.13333333,4.033333000000001 51.13333333,4.033333000000001 50.533333330000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,BE,Bi-weekly
"44.43333333,26.1",RO,,Bucharest,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,53.77298,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[49.8759, 15.315351, 103.48837, 28.670464, 70.22708158116065, 1.0808036]",,,"POLYGON((25.8 44.133333330000006,26.400000000000002 44.133333330000006,26.400000000000002 44.73333333,25.8 44.73333333,25.8 44.133333330000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,RO,Bi-weekly
"47.5,19.083333",HU,,Budapest,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,84.07744,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[88.876724, 24.570631, 139.03606, 20.307974, 80.9233449477352, 2.2980022]",,,"POLYGON((18.783333 47.2,19.383333 47.2,19.383333 47.8,18.783333 47.8,18.783333 47.2))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,HU,Bi-weekly
"55.66666667,12.583333",DK,,Copenhagen,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,28.043041,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[31.25131, 15.530531, 48.22414, 0.5993324, 25.13255567338282, 0.21685949]",,,"POLYGON((12.283332999999999 55.36666667,12.883333 55.36666667,12.883333 55.966666669999995,12.283332999999999 55.966666669999995,12.283332999999999 55.36666667))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,DK,Bi-weekly
"53.31666667,-6.233333",IE,,Dublin,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,8.523482,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[8.01313, 5.1952653, 17.927326, 0.12735805, 46.34146341463414, 1.2955889]",,,"POLYGON((-6.533333 53.01666667,-5.933333 53.01666667,-5.933333 53.616666669999994,-6.533333 53.616666669999994,-6.533333 53.01666667))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,IE,Bi-weekly
"60.16666667,24.933332999999998",FI,,Helsinki,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,NaN,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,NaN,,,"POLYGON((24.633332999999997 59.86666667,25.233333 59.86666667,25.233333 60.466666669999995,24.633332999999997 60.466666669999995,24.633332999999997 59.86666667))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,FI,Bi-weekly
"38.71666667,-9.133333",PT,,Lisbon,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,45.310337,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[40.07555, 17.458279, 101.79302, 17.274588, 100.0, 4.6940265]",,,"POLYGON((-9.433333000000001 38.416666670000005,-8.833333 38.416666670000005,-8.833333 39.01666667,-9.433333000000001 39.01666667,-9.433333000000001 38.416666670000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,PT,Bi-weekly
"46.05,14.516667000000002",SI,,Ljubljana,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,65.611885,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[58.544357, 29.786705, 189.25827, 25.484179, 89.02439024390245, 1.4780918]",,,"POLYGON((14.216667000000001 45.75,14.816667000000002 45.75,14.816667000000002 46.349999999999994,14.216667000000001 46.349999999999994,14.216667000000001 45.75))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,SI,Bi-weekly
"49.6,6.116667",LU,,Luxembourg,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,85.16173,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[85.77176, 15.272133, 135.17903, 45.51171, 100.0, 2.6317284]",,,"POLYGON((5.816667 49.300000000000004,6.4166669999999995 49.300000000000004,6.4166669999999995 49.9,5.816667 49.9,5.816667 49.300000000000004))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,LU,Bi-weekly
"40.416775,-3.70379",ES,,Madrid,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,90.70201,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[81.57451, 41.267303, 194.36603, 3.8989465, 100.0, 3.9346964]",,,"POLYGON((-4.00379 40.116775000000004,-3.4037900000000003 40.116775000000004,-3.4037900000000003 40.716775,-4.00379 40.716775,-4.00379 40.116775000000004))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,ES,Bi-weekly
"35.16666667,33.366667",CY,,Nicosia,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,26.212074,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[26.02095, 4.9121137, 38.49968, 12.931922, 100.0, 11.027194]",,,"POLYGON((33.066667 34.86666667,33.666667 34.86666667,33.666667 35.466666669999995,33.066667 35.466666669999995,33.066667 34.86666667))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,CY,Bi-weekly
"48.864715999999994,2.349014",FR,,Paris,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,104.25683,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[101.09685, 25.459803, 180.85802, 53.280174, 100.0, 5.0664454]",,,"POLYGON((2.049014 48.564716,2.6490139999999998 48.564716,2.6490139999999998 49.16471599999999,2.049014 49.16471599999999,2.049014 48.564716))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,FR,Bi-weekly
"50.08333333,14.466667000000001",CZ,,Prague,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,118.972824,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[108.26471, 25.247297, 184.1831, 77.932526, 86.67917448405252, 1.7799721]",,,"POLYGON((14.166667 49.783333330000005,14.766667000000002 49.783333330000005,14.766667000000002 50.38333333,14.166667 50.38333333,14.166667 49.783333330000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,CZ,Bi-weekly
"56.95,24.1",LV,,Riga,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,NaN,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,NaN,,,"POLYGON((23.8 56.650000000000006,24.400000000000002 56.650000000000006,24.400000000000002 57.25,23.8 57.25,23.8 56.650000000000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,LV,Bi-weekly
"41.902782,12.496366",IT,,Rome,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,90.03702,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[89.78612, 23.901756, 161.85112, 47.025913, 100.0, 9.108487]",,,"POLYGON((12.196366 41.602782000000005,12.796366 41.602782000000005,12.796366 42.202782,12.196366 42.202782,12.196366 41.602782000000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,IT,Bi-weekly
"42.68333333,23.316667000000002",BG,,Sofia,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,62.04802,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[53.91859, 26.52444, 175.18462, 9.728356, 100.0, 3.166771]",,,"POLYGON((23.016667 42.383333330000006,23.616667000000003 42.383333330000006,23.616667000000003 42.98333333,23.016667 42.98333333,23.016667 42.383333330000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,BG,Bi-weekly
"59.33333333,18.05",SE,,Stockholm,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,NaN,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,NaN,,,"POLYGON((17.75 59.033333330000005,18.35 59.033333330000005,18.35 59.63333333,17.75 59.63333333,17.75 59.033333330000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,SE,Bi-weekly
"59.43333333,24.716667",EE,,Tallinn,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,NaN,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,NaN,,,"POLYGON((24.416667 59.133333330000006,25.016667 59.133333330000006,25.016667 59.73333333,24.416667 59.73333333,24.416667 59.133333330000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,EE,Bi-weekly
"35.88333333,14.5",MT,,Valletta,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2018-12-24T00:00:00,23.529272,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2018-12-24T00:00:00,"[23.226652, 4.1709294, 34.238228, 14.565117, 100.0, 12.907515]",,,"POLYGON((14.2 35.58333333,14.8 35.58333333,14.8 36.183333329999996,14.2 36.183333329999996,14.2 35.58333333))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,MT,Bi-weekly
